Filename	Segment	WC	Analytic	Clout	Authentic	Tone	WPS	Sixltr	Dic	function	pronoun	ppron	i	we	you	shehe	they	ipron	article	prep	auxverb	adverb	conj	negate	verb	adj	compare	interrog	number	quant	affect	posemo	negemo	anx	anger	sad	social	family	friend	female	male	cogproc	insight	cause	discrep	tentat	certain	differ	percept	see	hear	feel	bio	body	health	sexual	ingest	drives	affiliation	achieve	power	reward	risk	focuspast	focuspresent	focusfuture	relativ	motion	space	time	work	leisure	home	money	relig	death	informal	swear	netspeak	assent	nonflu	filler	AllPunc	Period	Comma	Colon	SemiC	QMark	Exclam	Dash	Quote	Apostro	Parenth	OtherP
333p.txt	1	96	72.69	69.89	98.64	44.87	96.00	2.08	81.25	22.92	8.33	8.33	8.33	0.00	0.00	0.00	0.00	0.00	0.00	7.29	5.21	4.17	2.08	0.00	23.96	6.25	2.08	0.00	0.00	2.08	3.12	2.08	1.04	0.00	0.00	1.04	13.54	2.08	0.00	0.00	5.21	7.29	5.21	2.08	0.00	0.00	0.00	0.00	4.17	3.12	0.00	3.12	7.29	2.08	0.00	0.00	5.21	6.25	0.00	0.00	1.04	5.21	0.00	1.04	27.08	1.04	20.83	7.29	10.42	2.08	0.00	2.08	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
299p.txt	1	163	6.91	82.13	84.12	81.16	163.00	16.56	83.44	39.26	16.56	9.82	3.68	6.13	0.00	0.00	0.00	1.84	0.00	1.84	13.50	11.04	0.61	1.84	33.13	5.52	1.84	0.00	0.61	1.23	10.43	6.75	3.68	0.00	0.00	0.00	10.43	0.61	0.00	0.00	0.61	14.72	3.07	1.23	0.61	6.75	1.23	1.84	1.84	0.61	0.61	0.61	4.91	4.29	0.61	0.00	0.00	17.18	6.75	0.61	1.23	4.91	3.68	1.23	28.22	0.61	19.02	5.52	11.04	4.29	0.61	0.00	0.61	0.61	0.61	0.00	1.84	0.00	0.00	0.00	1.23	0.61	2.45	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.45
763p.txt	1	115	77.37	63.61	9.25	2.58	115.00	6.96	78.26	17.39	5.22	3.48	1.74	1.74	0.00	0.00	0.00	1.74	0.00	3.48	5.22	3.48	0.00	0.00	19.13	2.61	1.74	0.00	2.61	0.00	16.52	6.96	9.57	0.00	6.96	0.87	9.57	0.00	0.00	0.00	0.87	5.22	0.87	0.00	0.87	0.00	3.48	0.00	1.74	1.74	0.00	0.00	8.70	4.35	0.00	0.00	1.74	7.83	4.35	0.00	0.00	2.61	0.87	0.00	15.65	1.74	11.30	6.09	2.61	2.61	0.00	0.00	0.00	1.74	5.22	3.48	24.35	6.09	2.61	4.35	11.30	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
630p.txt	1	70	81.17	94.18	5.55	99.00	70.00	38.57	84.29	17.14	5.71	2.86	0.00	2.86	0.00	0.00	0.00	2.86	0.00	4.29	4.29	2.86	0.00	0.00	12.86	5.71	4.29	0.00	7.14	0.00	15.71	14.29	1.43	0.00	0.00	1.43	12.86	0.00	0.00	1.43	1.43	10.00	0.00	1.43	1.43	4.29	2.86	0.00	1.43	0.00	0.00	1.43	15.71	4.29	4.29	1.43	7.14	15.71	10.00	1.43	4.29	0.00	0.00	0.00	11.43	4.29	12.86	1.43	7.14	4.29	0.00	7.14	0.00	1.43	0.00	1.43	1.43	0.00	0.00	0.00	1.43	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
260p.txt	1	81	66.94	98.16	99.00	99.00	81.00	13.58	100.00	32.10	18.52	9.88	0.00	0.00	9.88	0.00	0.00	8.64	0.00	9.88	0.00	3.70	2.47	0.00	27.16	13.58	0.00	0.00	0.00	0.00	6.17	6.17	0.00	0.00	0.00	0.00	11.11	0.00	0.00	0.00	0.00	34.57	16.05	9.88	0.00	0.00	8.64	0.00	1.23	1.23	0.00	0.00	1.23	0.00	0.00	0.00	1.23	3.70	1.23	0.00	0.00	2.47	0.00	0.00	29.63	0.00	61.73	11.11	16.05	34.57	0.00	1.23	0.00	0.00	3.70	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
325p.txt	1	180	60.51	99.00	50.74	84.54	180.00	1.11	85.00	37.22	13.33	12.22	1.67	8.33	1.67	0.56	0.00	1.11	5.56	5.00	10.00	3.33	0.00	1.11	27.78	0.56	0.00	0.00	0.00	0.00	5.56	4.44	1.11	0.00	0.00	1.11	20.56	5.00	0.00	5.00	0.56	3.33	0.56	0.00	0.00	0.00	1.11	1.67	2.78	1.11	1.67	0.00	4.44	0.00	0.00	0.00	0.00	17.78	12.78	0.00	0.00	5.00	0.00	0.56	13.33	14.44	17.78	11.11	0.56	6.11	0.00	0.56	0.00	0.00	5.56	0.00	7.78	0.00	0.00	4.44	2.22	1.11	4.44	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	4.44
149p.txt	1	249	84.35	75.27	90.63	1.00	249.00	19.68	57.43	15.66	6.83	4.02	2.81	0.40	0.80	0.00	0.00	2.81	0.00	4.42	4.42	0.00	0.00	0.00	12.45	2.01	0.40	0.00	0.00	0.00	10.04	1.61	8.03	7.23	0.00	0.00	8.43	1.61	0.40	0.00	0.40	3.21	0.80	0.00	0.00	0.80	1.61	0.00	6.02	0.40	3.21	1.61	2.81	2.41	0.40	0.00	0.00	7.23	0.40	1.20	4.82	1.20	0.00	0.80	10.44	0.40	25.30	9.24	14.46	1.20	0.00	1.61	0.00	0.00	0.00	0.00	5.22	0.00	2.41	1.20	3.21	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
667p.txt	1	62	67.70	37.35	90.96	99.00	62.00	9.68	67.74	20.97	8.06	8.06	6.45	0.00	1.61	0.00	0.00	0.00	0.00	3.23	8.06	0.00	0.00	1.61	25.81	3.23	0.00	0.00	0.00	0.00	6.45	6.45	0.00	0.00	0.00	0.00	4.84	0.00	0.00	0.00	0.00	6.45	1.61	1.61	0.00	0.00	1.61	1.61	6.45	3.23	0.00	3.23	6.45	1.61	3.23	0.00	0.00	9.68	3.23	0.00	1.61	4.84	0.00	0.00	22.58	0.00	19.35	9.68	3.23	9.68	0.00	1.61	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	6.45	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	6.45
688p.txt	1	146	55.02	41.87	29.73	1.00	146.00	10.96	84.93	23.29	10.27	10.27	9.59	0.00	0.00	0.68	0.00	0.00	0.00	2.05	5.48	4.79	0.00	0.68	14.38	24.66	2.05	0.00	0.68	1.37	30.14	5.48	24.66	0.00	0.68	9.59	10.27	0.68	0.00	5.48	0.00	5.48	0.00	1.37	1.37	0.68	0.00	2.05	2.05	0.00	0.68	1.37	2.74	0.68	1.37	0.00	0.68	31.51	2.05	2.05	26.03	2.05	0.00	0.68	12.33	0.00	8.22	2.74	2.74	3.42	2.05	0.68	0.68	15.07	4.79	0.68	4.79	0.00	0.00	2.05	2.74	0.00	1.37	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.37
372p.txt	1	95	64.39	85.38	96.09	45.09	95.00	12.63	92.63	24.21	8.42	3.16	0.00	0.00	2.11	0.00	1.05	5.26	0.00	4.21	6.32	3.16	1.05	1.05	34.74	7.37	2.11	0.00	2.11	1.05	5.26	3.16	2.11	0.00	1.05	0.00	10.53	0.00	0.00	1.05	1.05	13.68	4.21	2.11	1.05	3.16	2.11	1.05	10.53	7.37	2.11	2.11	5.26	2.11	0.00	0.00	3.16	5.26	0.00	0.00	3.16	2.11	0.00	1.05	28.42	1.05	27.37	9.47	7.37	9.47	5.26	5.26	0.00	1.05	0.00	2.11	2.11	0.00	0.00	0.00	0.00	2.11	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
722p.txt	1	164	57.53	83.54	40.20	25.77	164.00	12.20	85.37	21.34	4.88	3.05	0.00	1.22	1.83	0.00	0.00	1.83	0.00	1.83	4.27	4.27	3.05	3.66	24.39	6.10	0.00	0.00	0.61	1.83	13.41	6.71	6.71	0.61	1.83	2.44	15.24	1.22	3.66	0.00	1.22	24.39	8.54	6.10	1.22	2.44	2.44	4.27	9.15	6.10	1.22	1.83	3.05	0.61	0.61	0.00	1.83	15.85	5.49	0.61	7.93	2.44	0.61	1.22	24.39	1.22	7.93	0.61	5.49	1.83	1.22	1.22	0.61	0.61	9.15	1.83	1.83	0.61	0.00	0.00	1.22	0.00	6.10	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	6.10
309p.txt	1	92	92.19	54.33	68.63	98.05	92.00	18.48	72.83	14.13	1.09	1.09	1.09	0.00	0.00	0.00	0.00	0.00	1.09	6.52	3.26	2.17	0.00	2.17	15.22	11.96	0.00	0.00	2.17	1.09	7.61	6.52	1.09	1.09	0.00	0.00	6.52	1.09	0.00	4.35	1.09	13.04	6.52	0.00	3.26	0.00	1.09	2.17	6.52	2.17	3.26	1.09	6.52	6.52	0.00	0.00	0.00	11.96	0.00	4.35	8.70	1.09	2.17	0.00	11.96	0.00	17.39	1.09	5.43	11.96	0.00	1.09	0.00	2.17	0.00	0.00	6.52	0.00	0.00	0.00	6.52	0.00	1.09	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.09
759p.txt	1	509	76.99	94.40	39.79	5.14	509.00	7.86	64.05	21.22	9.82	8.84	1.57	0.39	5.89	0.00	0.98	0.98	0.20	5.30	3.73	1.77	0.59	0.20	12.38	8.06	2.36	0.39	1.18	0.20	5.50	1.77	3.73	0.59	1.18	0.59	11.79	0.39	0.00	0.20	3.34	5.70	1.57	1.38	0.98	1.38	0.59	0.20	9.23	0.39	5.89	0.98	8.45	7.27	0.59	0.00	0.98	7.66	0.79	0.59	3.93	2.36	0.79	0.00	11.00	0.79	17.09	4.13	4.32	8.25	0.20	0.79	0.00	1.18	0.39	0.39	6.68	0.20	5.89	0.59	0.39	0.00	0.39	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.39
535p.txt	1	97	83.67	66.01	34.18	1.00	97.00	4.12	62.89	21.65	5.15	4.12	1.03	3.09	0.00	0.00	0.00	1.03	0.00	7.22	8.25	0.00	0.00	1.03	22.68	5.15	0.00	0.00	0.00	1.03	12.37	4.12	8.25	0.00	1.03	3.09	4.12	0.00	0.00	1.03	0.00	10.31	5.15	1.03	3.09	0.00	1.03	1.03	8.25	3.09	0.00	4.12	5.15	1.03	4.12	0.00	0.00	3.09	3.09	0.00	0.00	0.00	0.00	2.06	13.40	2.06	14.43	3.09	7.22	4.12	0.00	1.03	1.03	1.03	2.06	1.03	1.03	0.00	0.00	0.00	0.00	0.00	4.12	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	4.12
165p.txt	1	272	74.42	98.29	37.68	84.25	272.00	4.78	88.60	28.31	7.35	7.35	0.00	0.00	0.00	7.35	0.00	0.00	0.00	8.82	8.09	4.04	0.00	1.10	33.46	0.00	0.00	0.00	0.74	1.10	4.78	4.04	0.74	0.00	0.74	0.00	22.43	0.00	0.00	1.10	14.71	15.07	4.78	4.78	3.31	0.37	1.84	0.00	3.31	0.00	0.37	2.21	1.84	1.84	0.00	0.00	0.00	8.09	0.00	0.37	0.74	6.62	0.37	0.74	22.43	8.09	25.00	17.28	3.31	4.41	0.00	0.00	0.00	0.00	0.74	0.00	6.62	0.00	0.74	0.00	0.74	0.00	4.04	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	4.04
889p.txt	1	39	77.75	84.75	30.55	25.77	39.00	25.64	71.79	15.38	5.13	5.13	0.00	0.00	0.00	5.13	0.00	0.00	0.00	2.56	2.56	5.13	0.00	0.00	23.08	2.56	0.00	0.00	7.69	0.00	5.13	2.56	2.56	0.00	2.56	0.00	10.26	0.00	0.00	0.00	5.13	7.69	5.13	0.00	0.00	2.56	0.00	0.00	7.69	0.00	5.13	2.56	7.69	7.69	0.00	0.00	0.00	7.69	0.00	5.13	2.56	0.00	2.56	5.13	15.38	0.00	17.95	5.13	7.69	10.26	0.00	0.00	2.56	2.56	0.00	2.56	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
470p.txt	1	61	75.09	56.52	98.68	1.00	61.00	19.67	86.89	24.59	3.28	3.28	0.00	0.00	0.00	3.28	0.00	0.00	0.00	6.56	3.28	3.28	8.20	0.00	22.95	4.92	3.28	0.00	0.00	0.00	8.20	1.64	6.56	0.00	0.00	3.28	4.92	0.00	0.00	3.28	0.00	11.48	3.28	4.92	0.00	0.00	0.00	3.28	16.39	1.64	3.28	11.48	6.56	6.56	0.00	0.00	0.00	9.84	0.00	0.00	8.20	0.00	1.64	4.92	13.11	3.28	31.15	9.84	9.84	11.48	0.00	0.00	4.92	0.00	6.56	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
020p.txt	1	61	71.22	96.40	52.08	99.00	61.00	19.67	85.25	19.67	3.28	3.28	3.28	0.00	0.00	0.00	0.00	0.00	0.00	3.28	6.56	6.56	0.00	0.00	18.03	3.28	0.00	0.00	0.00	0.00	21.31	21.31	0.00	0.00	0.00	0.00	21.31	13.11	1.64	3.28	0.00	3.28	0.00	3.28	0.00	0.00	0.00	0.00	3.28	1.64	0.00	1.64	9.84	6.56	0.00	0.00	0.00	21.31	14.75	3.28	3.28	3.28	0.00	1.64	13.11	3.28	18.03	9.84	4.92	8.20	3.28	1.64	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
831p.txt	1	51	27.29	50.00	40.84	1.00	51.00	15.69	82.35	25.49	3.92	3.92	1.96	1.96	0.00	0.00	0.00	0.00	0.00	0.00	9.80	5.88	1.96	7.84	29.41	11.76	9.80	1.96	0.00	7.84	11.76	1.96	9.80	0.00	0.00	1.96	13.73	0.00	0.00	0.00	0.00	21.57	5.88	3.92	1.96	3.92	1.96	3.92	11.76	3.92	5.88	1.96	3.92	3.92	0.00	0.00	0.00	1.96	1.96	0.00	0.00	0.00	0.00	0.00	27.45	3.92	9.80	3.92	0.00	5.88	3.92	0.00	0.00	0.00	0.00	0.00	1.96	1.96	0.00	0.00	0.00	0.00	11.76	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	11.76
098p.txt	1	92	86.61	98.04	97.31	25.77	92.00	7.61	97.83	31.52	9.78	8.70	0.00	5.43	0.00	0.00	3.26	1.09	4.35	8.70	7.61	0.00	1.09	0.00	28.26	4.35	0.00	0.00	0.00	0.00	10.87	5.43	5.43	0.00	0.00	1.09	15.22	0.00	1.09	0.00	0.00	8.70	5.43	0.00	0.00	2.17	1.09	0.00	7.61	7.61	0.00	1.09	3.26	0.00	1.09	0.00	0.00	21.74	11.96	0.00	2.17	3.26	4.35	1.09	20.65	7.61	27.17	7.61	8.70	10.87	1.09	0.00	0.00	1.09	2.17	0.00	2.17	0.00	0.00	0.00	2.17	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
562p.txt	1	368	68.68	82.23	82.60	93.61	368.00	7.88	90.49	25.27	10.87	9.51	8.42	0.00	1.09	0.00	0.00	1.36	0.00	5.98	5.98	1.90	0.54	0.82	27.45	2.72	1.63	0.54	0.27	1.63	15.76	10.05	5.71	0.00	0.27	4.35	18.48	5.98	0.00	0.00	0.54	10.60	3.26	0.27	4.08	1.36	0.82	1.09	4.62	0.27	0.00	4.35	10.87	0.54	1.36	0.00	0.00	14.40	9.24	0.27	1.09	2.99	1.09	1.09	25.00	1.36	17.93	11.14	6.25	0.54	0.00	0.00	0.00	0.00	0.54	0.00	12.23	0.00	7.34	0.00	2.72	2.17	0.54	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.54
077p.txt	1	95	94.18	54.20	70.38	45.09	95.00	2.11	81.05	13.68	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.05	6.32	3.16	1.05	0.00	2.11	13.68	3.16	0.00	0.00	4.21	1.05	32.63	16.84	15.79	0.00	1.05	1.05	5.26	0.00	1.05	2.11	1.05	25.26	1.05	5.26	0.00	15.79	1.05	2.11	1.05	0.00	0.00	1.05	2.11	0.00	1.05	0.00	1.05	33.68	1.05	0.00	2.11	16.84	13.68	1.05	10.53	1.05	21.05	6.32	2.11	12.63	4.21	2.11	0.00	0.00	0.00	1.05	2.11	0.00	0.00	2.11	0.00	0.00	4.21	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	4.21
427p.txt	1	193	33.43	54.14	38.01	1.45	193.00	15.54	90.16	34.20	11.92	10.88	8.29	0.00	0.52	2.07	0.00	1.04	0.00	4.15	13.47	2.59	2.59	0.52	37.31	3.63	2.07	0.00	1.55	0.52	15.54	6.22	9.33	0.00	0.52	2.07	11.40	0.00	0.52	1.04	3.11	18.65	5.18	3.63	5.18	0.52	2.59	1.55	2.59	0.00	0.52	2.07	2.59	0.52	0.52	0.52	0.00	15.03	2.59	0.52	5.18	4.15	4.15	1.04	32.12	0.52	11.40	2.59	3.11	5.70	1.04	0.52	0.52	0.52	4.15	0.00	4.15	0.52	0.00	1.55	0.52	0.00	0.52	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.52
348p.txt	1	174	84.23	54.57	99.00	35.83	174.00	18.39	81.61	20.11	6.32	4.60	4.02	0.00	0.57	0.00	0.00	1.72	0.00	6.90	3.45	2.87	0.57	0.57	18.97	8.62	0.00	0.00	5.75	2.30	7.47	4.02	3.45	0.00	1.15	1.15	6.32	0.00	0.00	0.00	2.30	10.92	2.87	2.30	1.15	1.72	2.87	0.00	7.47	5.17	0.57	1.15	2.30	1.72	0.57	0.00	0.57	11.49	1.15	1.72	8.62	1.72	0.00	5.17	12.07	2.30	32.18	11.49	17.82	5.17	1.72	0.57	2.30	1.15	3.45	0.57	2.30	1.15	0.00	0.00	1.15	0.00	0.57	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.57
718p.txt	1	271	79.87	85.78	38.12	99.00	271.00	12.92	71.22	14.39	3.69	2.58	1.11	1.11	0.00	0.00	0.37	1.11	0.00	2.95	5.17	1.11	1.85	0.37	21.77	5.54	3.32	0.37	4.06	0.74	12.18	8.86	2.58	0.37	0.00	1.48	11.44	0.37	0.74	0.37	1.11	10.33	3.32	2.58	1.11	1.48	1.48	0.37	8.86	4.06	2.95	1.85	9.23	4.80	0.74	0.74	0.37	14.76	6.64	3.32	2.21	5.17	0.37	0.37	15.13	2.21	15.50	4.80	7.01	4.43	0.74	2.21	1.11	0.37	1.48	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
124p.txt	1	119	49.83	84.34	3.47	99.00	119.00	12.61	71.43	26.05	9.24	7.56	5.04	0.00	1.68	0.84	0.00	1.68	0.00	2.52	6.72	3.36	3.36	0.84	18.49	3.36	4.20	0.00	0.84	1.68	21.01	16.81	4.20	2.52	0.00	1.68	15.13	4.20	0.00	1.68	0.00	18.49	6.72	3.36	4.20	1.68	1.68	0.84	4.20	0.84	2.52	0.84	6.72	0.00	0.00	0.00	0.00	16.81	6.72	3.36	0.00	8.40	1.68	0.00	15.97	0.00	2.52	0.00	2.52	0.00	0.00	0.00	0.00	0.00	0.00	0.00	5.88	0.00	0.84	0.84	4.20	0.00	1.68	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.68
827p.txt	1	179	63.28	87.96	92.42	1.00	179.00	3.35	88.27	27.93	11.17	11.17	4.47	0.56	6.15	0.00	0.00	0.00	0.00	6.15	3.91	6.70	0.56	0.00	32.40	1.12	1.12	0.56	11.17	2.23	17.32	0.56	16.76	0.00	0.00	16.76	9.50	0.56	0.00	0.00	0.00	3.91	1.12	1.12	0.56	1.12	0.56	0.00	3.91	1.68	2.23	0.00	2.23	2.23	0.00	0.00	0.00	3.91	1.12	1.12	1.68	1.12	0.00	0.00	17.32	4.47	24.58	9.50	7.26	7.82	0.00	0.00	0.00	0.00	0.00	0.00	1.12	0.00	0.00	1.12	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
431p.txt	1	141	14.99	89.90	18.42	1.00	141.00	24.11	88.65	31.21	12.06	0.71	0.00	0.71	0.00	0.00	0.00	11.35	0.00	0.00	7.80	11.35	4.26	0.00	25.53	0.71	0.00	0.00	0.71	0.71	10.64	2.13	8.51	0.00	1.42	0.00	12.77	0.71	0.71	0.00	0.71	25.53	10.64	0.00	0.71	4.26	10.64	0.00	4.26	4.26	0.00	0.00	7.80	0.71	0.00	6.38	0.71	7.09	3.55	2.84	0.71	0.00	0.00	0.71	24.11	0.00	5.67	1.42	2.84	1.42	0.00	0.00	0.00	1.42	12.77	2.13	0.71	0.71	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
061p.txt	1	102	53.83	85.96	34.61	79.41	102.00	4.90	79.41	19.61	7.84	4.90	3.92	0.00	0.00	0.00	0.98	2.94	0.00	0.00	8.82	0.00	0.00	2.94	19.61	9.80	1.96	2.94	0.98	2.94	14.71	8.82	5.88	0.98	0.00	0.00	20.59	1.96	3.92	1.96	6.86	9.80	0.98	0.98	0.00	3.92	0.98	2.94	7.84	3.92	2.94	0.98	2.94	0.98	0.98	0.00	0.00	15.69	1.96	4.90	5.88	5.88	1.96	0.98	20.59	0.00	10.78	2.94	0.98	6.86	1.96	0.00	0.00	3.92	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	10.78	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	10.78
870p.txt	1	53	61.17	50.00	81.66	89.18	53.00	5.66	71.70	26.42	9.43	5.66	5.66	0.00	0.00	0.00	0.00	3.77	0.00	5.66	3.77	5.66	1.89	1.89	16.98	7.55	3.77	0.00	0.00	3.77	7.55	5.66	1.89	0.00	1.89	0.00	11.32	0.00	0.00	0.00	0.00	15.09	1.89	0.00	1.89	1.89	5.66	3.77	5.66	1.89	1.89	0.00	7.55	5.66	0.00	0.00	1.89	5.66	0.00	3.77	0.00	1.89	0.00	3.77	18.87	0.00	16.98	1.89	5.66	9.43	0.00	3.77	0.00	0.00	0.00	1.89	0.00	0.00	0.00	0.00	0.00	0.00	3.77	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	3.77
489p.txt	1	80	35.24	64.63	93.30	49.00	80.00	7.50	82.50	35.00	11.25	10.00	5.00	0.00	5.00	0.00	0.00	1.25	0.00	5.00	12.50	5.00	0.00	2.50	26.25	1.25	0.00	0.00	8.75	0.00	1.25	1.25	0.00	0.00	0.00	0.00	7.50	0.00	0.00	0.00	1.25	12.50	1.25	1.25	7.50	0.00	1.25	1.25	3.75	2.50	0.00	1.25	3.75	1.25	1.25	0.00	0.00	2.50	1.25	0.00	0.00	0.00	1.25	0.00	20.00	1.25	30.00	13.75	8.75	8.75	0.00	0.00	1.25	1.25	0.00	1.25	0.00	0.00	0.00	0.00	0.00	0.00	8.75	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	8.75
173p.txt	1	114	44.73	75.87	96.09	99.00	114.00	7.89	89.47	26.32	0.88	0.88	0.00	0.00	0.00	0.88	0.00	0.00	0.00	1.75	6.14	17.54	0.00	0.00	27.19	5.26	0.88	0.00	8.77	2.63	9.65	7.89	0.88	0.00	0.00	0.00	7.89	2.63	0.00	3.51	1.75	28.07	6.14	7.89	1.75	6.14	7.02	0.88	4.39	1.75	2.63	0.00	1.75	1.75	0.00	0.00	0.00	9.65	1.75	0.88	0.00	6.14	1.75	0.00	22.81	0.00	27.19	7.02	4.39	15.79	0.00	0.00	0.88	1.75	0.00	0.00	2.63	0.00	0.00	1.75	0.88	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
036p.txt	1	51	64.67	65.27	91.95	99.00	51.00	29.41	86.27	23.53	15.69	3.92	1.96	1.96	0.00	0.00	0.00	11.76	0.00	3.92	3.92	0.00	0.00	0.00	23.53	11.76	0.00	0.00	0.00	1.96	19.61	19.61	0.00	0.00	0.00	0.00	3.92	0.00	0.00	0.00	0.00	11.76	5.88	0.00	1.96	3.92	0.00	0.00	1.96	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	21.57	3.92	0.00	11.76	5.88	0.00	1.96	23.53	1.96	23.53	3.92	9.80	9.80	0.00	1.96	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
466p.txt	1	147	71.67	82.96	89.63	25.77	147.00	8.84	77.55	16.33	5.44	4.08	3.40	0.68	0.00	0.00	0.00	1.36	0.00	2.04	4.76	2.72	0.00	2.04	33.33	2.72	0.00	0.00	1.36	0.00	8.16	4.08	4.08	0.68	0.00	2.04	14.97	0.68	1.36	0.00	3.40	7.48	3.40	0.68	0.68	0.68	1.36	0.68	11.56	1.36	8.84	1.36	3.40	2.72	0.00	0.00	0.68	9.52	2.04	0.00	2.04	4.76	0.68	8.16	23.81	0.68	21.77	8.84	7.48	6.80	0.68	3.40	0.68	0.68	0.68	0.68	2.72	0.00	0.00	0.68	0.68	0.00	1.36	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.36
314p.txt	1	133	54.00	89.93	45.36	39.19	133.00	4.51	96.24	24.81	4.51	3.76	2.26	0.00	1.50	0.00	0.00	0.75	0.00	3.01	6.77	6.02	2.26	3.01	28.57	0.75	0.75	0.00	0.75	1.50	11.28	6.02	5.26	0.75	0.00	2.26	18.80	0.00	0.75	6.77	0.75	16.54	6.02	2.26	2.26	3.01	1.50	2.26	5.26	3.01	0.75	1.50	5.26	1.50	0.75	0.00	0.00	10.53	4.51	0.75	2.26	3.01	0.75	0.75	28.57	0.75	12.03	4.51	3.76	4.51	0.00	0.00	0.00	0.00	0.00	0.00	23.31	0.00	1.50	6.77	16.54	0.00	3.76	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	3.76
744p.txt	1	107	75.67	61.05	35.01	1.00	107.00	9.35	74.77	12.15	5.61	2.80	1.87	0.93	0.00	0.00	0.00	2.80	0.00	0.93	4.67	1.87	0.00	0.00	27.10	5.61	0.00	0.93	1.87	0.00	15.89	3.74	12.15	0.00	8.41	0.00	12.15	0.00	0.00	0.93	0.93	11.21	9.35	0.00	0.00	0.00	0.93	0.93	8.41	2.80	2.80	2.80	13.08	9.35	0.00	3.74	0.00	6.54	1.87	0.00	0.00	1.87	2.80	1.87	25.23	0.00	6.54	3.74	2.80	0.00	0.00	0.00	3.74	0.00	0.93	0.00	12.15	7.48	0.00	3.74	0.93	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
